department,title,author,date,link,content
venture_smallbusiness,[졸업] 2025-2학기 졸업논문 완성본 제출안내(~11/24.월까지),N/A,2025-11-14,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=10113,"[2025-2학기 졸업논문 완성본 제출 안내]
1.
제출기간
:
~11월 24일(월)까지
<기한엄수>
♦️
이번학기 졸업논문 작성 포기하는 학생의 경우, 학과 메일(학번/이름기재필수) 또는 담당자(02-829-8302)에게 꼭 연락 주시기 바랍니다.
(지도학생 전체 논문완성본 취합 완료되어야 지도교수님께 채점 요청 가능)
2. 제출방법 :
구글 계정으로 아래 링크 접속 후 파일 업로드
[구글 계정 로그인 불가한 학생의 경우, 본인 학번/이름 작성 후 학과메일 제출(venture@ssu.ac.kr)]
구글 링크 :
https://forms.gle/iLNWGujtU83vBryf8
3. 논문작성파일(hwp)로 제출
*PDF나 Word 파일 제출지양
붙임: 졸업논문 작성 참고자료 각 1부.  끝."
venture_smallbusiness,[졸업] 2025-2학기 졸업논문 지도교수 배정결과 안내,,2025-10-29,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=10009,"1. 2025-2
학기 졸업논문 지도교수 배정결과 안내
가. 배정된 지도교수님께
학생이 먼저 연락
후, 논문 지도 일정 또는 방법 상의 
      (이메일 및 연구실 연락처는 학과홈페이지 교수진 소개에서 확인요망)
나. 유의사항
(1)
인턴십 미이수 학생
의 경우 : 지도교수님 허락하에 논문작성 진행할 수 있음
     (2)
중소기업사례분석 회사명리스트
(붙임파일) 참고하여,
명단
미포함
회사 논문 작성
* 명단에 있는 회사 작성 희망 시, 지도교수님과 협의요망
(3) 논문은
중소기업에 대해 작성
해야하며 불가피하게
중견기업/대기업 작성 희망할 경우, 반드시 지도교수님 허가필요
♦️ 논문작성과 관련한 모든 사항은 지도교수님과 협의요망(논문회사 선택 등) 
     [지도교수님과 연락이 어려울 경우, 학과사무실로 연락]
♦️ 위 안내와 별개로, 지도교수님께서 지도학생에게 개별 안내 하실 경우 지도교수님 안내 우선 따름

  다. 인턴십서류, 논문계획서 및 완성본의 정확한 제출 기한 및 방법은 별도 안내 예정
  * 인턴십서류, 논문계획서 : 10월 중순 온라인 제출(자세한사항 별도 안내예정)
  * 논문완성본[논문작성파일(hwp)+설문조사(excel)] :
11월 24일(월)
까지
온라인 제출(자세한 사항 별도 안내예정)
(PDF나 Word 파일 제출불가)
* 지도교수님께서 제출일자 별도 안내하실 경우, 해당 날짜까지 학과메일 제출 요망
♦️ 지도교수님께 논문계획서, 완성본 제출 불필요. (학과에서 취합 후 지도교수님께 전달예정)

  라.
2025-2학기 졸업논문 지도교수 배정결과 붙임파일 확인요망
*검색 안될 경우 연락요망 (829-8302)
2. 논문 작성방법
– 전체 한글 파일로 작성-
1. 15포인트
1) 13포인트
(1) 12.5포인트
① 11포인트
내용 글 11포인트
* 표 설명은 표의 위쪽에 표시
그림 설명은 그림의 아래쪽에 표시
* 표와 그림 번호는 큰 번호에 따른다.
예) 1. 일 경우 1-1
2. 일 경우 2-1
[유의사항]
1.  샘플파일에 있는 <표 1-2> 경쟁적 우위확보 과정은 필수 삽입
2.  2장의 히든챔피온에 나오는 표는 양식에 따라 삽입
3.  논문작성 시 세 가지 모델 유형 중 두 가지이상 선택 작성
※ 4M 모델 작성 시: 참고할 수 있는 샘플 파일 추가 업로드 하였으니,
아래 4가지 규칙에 맞춰서 작성요망
4.  설문지를 통해 나온 그래프(표)는 엑셀 파일로 별도 정리 (최종 제출 시 엑셀파일도 제출 : 논문 편집 시 되도록 샘플과 유사한 형식으로 작성요망)
5.  파일에 그림이나 표 삽입 시, 내용 확인 가능하도록 작업하여 삽입(단순 복붙할 경우 흐려서 내용 식별 불가할 수 있음)
6.  연혁/참고문헌 필수 삽입
붙임 :
1. 2025-2학기 졸업논문 지도교수 배정결과 안내_벤처중소 1부.
2. 2025-2 졸업논문작성참고파일 각 1부.
가. 중소기업사례분석  회사명리스트
나. 졸업논문 작성방법 및 유의사항
다. 졸업논문 작성 샘플(한글파일)
라. 졸업논문설문지 양식(한글파일)
마. 설문조사 그래프작업 샘플(엑셀파일)
바. 졸업논문 계획서 양식
사. 졸업논문 계획서 샘플
아. 논문사례연구방법(모델3가지)
자. 중소기업사례연구 Vol.9
3. 4M 논문 작성 참고용 샘플
**
졸업논문 신청기한내 미신청 학생의 경우
, 본인이 희망하는
지도교수님께 직접연락 한 후
교수님의 허가를 받아야  졸업논문 작성 가능합니다.
(교수님께 허가 받은 후에는 행정처리를 위해,
학과사무실로 반드시 연락하셔야 졸업처리에 문제가 없습니다.
).  끝."
venture_smallbusiness,[안내] 2025-2학기 졸업요건 면제여부 확인 및 증빙제출,,2025-10-29,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=10056,"벤처중소기업학과 개정된 졸업요건이 2025-2학기부터 적용됨에 따라 2026년 2월 졸업예정자 대상으로 졸업요건 면제여부 확인 및 증빙서류 제출을 아래와 같이 안내하오니 기한 내 구글링크 통해 응답하여 주시기 바랍니다.
1. 응답기한:
~11월 30일(일)까지
*
응답기한내 면제 증빙서류 업로드가 어려울 경우, 추가 제출기한 제공예정
2. 응답방법: 구글링크 통해 면제여부 작성 및 증빙서류 업로드 (링크:
https://forms.gle/2Y2FPAXqDiWzFzdR7
)
* 구글로그인 이후 응답가능하며, 혹시 구글계정이 없을경우 담당자에게 연락요망
3. 면제요건 증빙파일 업로드 시 “캡처본”은 인정되지 않으니 원본 PDF/스캔본 업로드 요망
4. 기타 문의사항 있을 경우 02-829-8302(경영대학 교학팀 벤처중소 담당자)로 연락 요망.  끝."
venture_smallbusiness,[신청연장] 2025년 제23회 창업워크숍(=사업계획서경진대회) 공지(~10.29.수 23:59까지),,2025-10-28,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=9988,"제 23 회 벤처중소기업학과 창업워크숍(=사업계획서경진대회)
[창업워크솝 본 대회]
1. 일 시 : 11월 13일 (목) 18:00 – 20:00
2. 장 소 :
숭덕경상관 424호 문변재
3. 참가대상 : 벤처중소기업학과 전체학년 휴,재학생 (조당 2명 ~ 5명)
가.
타 학과(부) 학생도 참여 가능하나 팀 과반수를 넘을 수 없음
나.
휴학생
의 경우 행사참여는 가능하나, 행정상
장학금 지급이 불가
하니 유의요망
4. 심사기준 : 창의성, 실현가능성, 사업성, 발표력 등
5. 신청안내 :
가.
신청기간 :
2025년 9월 22일(월)
– 10월 29일(수) 23:59 까지 *기한연장
나. 신청방법 :
슈패스 프로그램 통해 팀장이 신청 (팀원개별 신청 없음)
※ 검색방법:
https://path.ssu.ac.kr
> 6대 핵심역량 진단 참여 > 비교과 > 그룹비교과 활동 > 모집공고/신청 > 2025학년도 벤처중소기업학과 창업워크숍 > 신청하기
다. 신청예시 : 붙임파일 참고요망
라. 발표자료 유첨 필수 ( *신청팀 다수(6팀이상) 일 경우, 제출한 발표자료로 1차 심사 후 본선진출팀 선정예정)
* 학과 승인이후 업로드 가능하므로
, 10월 29일(수)까지 신청 우선
진행한 후,
10월 30일(목)에 학과 승인
이후
10월 31일(금)까지 업로드
요망
1)
발표자료 업로드 방법
:
[학생화면]
로그인> 비교과>그룹비교과 활동>그룹활동>결과보고서 제출
6. 심사결과 : 상장 및 상금 <장학금으로 지급 : 상금변동될 수 있음>
가. 1등 창업자금(5백만원-2년 후 상환) & 부상 1,000,000원
나. 2등 600,000원
다. 3등 300,000원
——————————————————————————————————————————————————-
* 벤처중소기업학과 창업워크숍 신청하고자 하는 학생들의 발표자료 준비 및 작성에 도움이 되는 프로그램을 신설하여 추가 안내드립니다.
창업워크숍 신청 희망학생들은 아래 공지 참고하셔서 프로그램에 참여해 주시기 바랍니다.
[창업워크숍 IR피칭 세미나 안내]
1. 목적
: 창업워크숍 신청에 앞서 신제품/신사업 개발 아이디어를 효과적으로 구조화하기 위해,
고객 문제 중심의 증거 기반 비즈니스 모델링 기법을 토대로 투자유치(Investor Relations) 피치덱(Pitch-deck) 작성 방법을 습득함
2. 대상
: 창업워크숍 신청팀(원) 누구나
3.
일시 :
2025년 10월 3일(금) 오후 6:00
4. 방법 :
온라인 ZOOM
(
https://ssu-ac-kr.zoom.us/j/82162663221?pwd=K8NXTOUmM4FsAJO8l0IbOacnyOFHZ9.1
)
※ 최종 신청팀이 5팀 미만일 경우 프로그램 진행이 어려울 수 있음을 참고 바랍니다.  끝."
venture_smallbusiness,[안내] 2025학년도 2학기 졸업예정자 대상 다전공 포기/이수구분 변경/졸업확정신고 안내 (1차),,2025-10-17,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=10077,"* 참고사항:
졸업확정신고
“거부”
신청 중, 기존
“한 학기에 한해 0학점 재학생”
선택은
폐지될 수 있으며
추후 확정된 사항 별도 공지예정"
venture_smallbusiness,[졸업] 2025-2학기 졸업논문계획서 제출안내(~10/30.목요일 까지),,2025-10-13,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=10068,"1. 2025-1학기 졸업논문계획서 제출안내 :
가. 제출기간 :
~10/30.목요일 까지 [기일엄수]
*
졸업논문 완성본
제출
11월 24일(월)
까지
<지도교수님께 별도 제출일자 안내받은 학생의 경우 해당기한까지 학과메일 제출요망>
나. 제출서류 :
졸업논문 계획서(붙임) – 논문계획서는 학과에서 취합 후 담당지도교수님께 전달예정
다. 제출방법 :
구글설문지 통해 제출 (구글계정으로 로그인 후 접속가능)
신청링크: https://tinyurl.com/2aumsbbo
* 계정없을 경우, 학과메일로 본인 학번/이름 작성 후 관련서류 제출
2. 기타사항:
가. 논문계획서 작성 회사의 경우
중소기업
에 한하며 중견기업 또는 대기업 작성 희망 시 담당 지도교수님 허가 반드시 필요
나. 위 기한내 졸업논문계획서 제출이 어려울 경우 졸업논문작성 회사명이라도 우선 학과메일로 전달요망 (학번/이름 포함)
붙임 : 졸업논문계획서 양식 1부.  끝."
venture_smallbusiness,[중요] 벤처중소기업학과 졸업요건 변경 안내 (적용: 2025-2학기부터),,2025-09-30,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=10020,"벤처중소기업학과의 졸업요건이 변경되어 아래와 같이 안내드립니다.
중요한 내용이니, 꼼꼼히  확인하셔서 졸업에 문제 없으시기 바랍니다.
변경된 내용들 중 졸업논문 변경을 제외한 나머지 요건은
2025년 2학기(2026년 2월 졸업예정)부터 시행
되니 착오 없으시기 바랍니다.
[졸업논문 유형 변경은 2026-1학기(26년 8월 졸업예정자)부터 시행예정]
1.
주요 변경사항:
가. 졸업논문 유형변경: 기존 중소기업사례연구에 대해 작성하던 방식 변경 예정
(구체적 변경내용은 2026년 8월 졸업관련 공지 시 안내 예정)
나. 졸업논문 면제조건 신규 생성
다. 졸업영어 면제조건 변경
라. 학과 필수 졸업요건 중 하나인 인턴십 요건 삭제
2.
면제요건 안내: 면제요건에 해당될 경우, 이를 증빙하는 서류 제출 필수
가. 졸업논문+영어시험 모두 면제
나. 졸업논문 면제
다. 영어시험 면제
문의: 경영대학 교학팀 벤처중소 담당 (02-829-8302).  끝."
venture_smallbusiness,[안내] 현장실습학기제/창업대체학점(창업기업실습) 학점 인정(학과장승인) 관련 안내(25.08.08.),,2025-08-08,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=9690,"학교 프로그램 중 하나인
‘현장실습학기제’, ‘창업대체학점(창업기업실습)’
의 참여를 희망하는 학생은
학점 인정(학과장승인) 관련
해서
한용희 학과장님께 별도 문의하지 마시고
,
학과사무실 방문 또는 전화/메일로 꼭 연락
하시기 바랍니다.
* 학과사무실: 숭덕경상관 304호 (820-0590 / 829-8302)
* 메일주소: venture@ssu.ac.kr.  끝."
venture_smallbusiness,[안내] 교내 주요부서 연락처 안내 (2025-1학기),,2025-03-10,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=7769,"[2025-1학기] 주요 부서 연락처 안내
* 채플 관련 문의처 : 교목실 학원선교팀 (02-820-0121 / chaplain@ssu.ac.kr)"
venture_smallbusiness,[안내] 다전공 지정과목 변경표(2017-2024).24.01.31.기준,,2024-01-31,https://ensb.ssu.ac.kr/%ed%95%99%eb%b6%80%ec%95%8c%eb%a6%bc/%ed%95%99%eb%b6%80%ea%b3%b5%ec%a7%80%ec%82%ac%ed%95%ad/?term_id&slug=9283,
